        time        Date       Min_N       Org_N    Manure_N    Litter_N     Ammon_N       All_N       water      Denitr       CFlux
  33003.0000,  05/10/1990,    312.2716,      0.0000,      0.0000,      0.0000,      0.0000,    312.2716,   1128.5953,      0.0000,      0.0000
  33004.0000,  05/11/1990,    311.9934,      0.0000,      0.0000,      0.0000,      0.0000,    311.9934,   1124.4690,      0.0000,      0.0000
  33005.0000,  05/12/1990,    311.7615,      0.0000,      0.0000,      0.0000,      0.0000,    311.7615,   1120.9419,      0.0000,      0.0000
  33006.0000,  05/13/1990,    311.5380,      0.0000,      0.0000,      0.0000,      0.0000,    311.5380,   1117.5204,      0.0000,      0.0000
  33007.0000,  05/14/1990,    311.1447,      0.0000,      0.0000,      0.0000,      0.0000,    311.1447,   1113.1071,      0.0000,      0.0000
  33008.0000,  05/15/1990,    577.4855,      0.0000,      0.0000,      0.0000,      0.0000,    577.4855,   1108.8960,      0.0000,      0.0000
  33009.0000,  05/16/1990,    577.0809,      0.0000,      0.0000,      0.0000,      0.0000,    577.0809,   1104.0551,      0.0000,      0.0000
  33010.0000,  05/17/1990,    576.6924,      0.0000,      0.0000,      0.0000,      0.0000,    576.6924,   1099.5120,      0.0000,      0.0000
  33011.0000,  05/18/1990,    576.4933,      0.0000,      0.0000,      0.0000,      0.0000,    576.4933,   1096.4412,      0.0000,      0.0000
  33012.0000,  05/19/1990,    576.2092,      0.0000,      0.0000,      0.0000,      0.0000,    576.2092,   1092.7063,      0.0000,      0.0000
