jday	date	hour	solrad	temp	precip	rh	co2
144	'05/24/1961'	23	0.0	17.2	0.0	83.36	400
145	'05/25/1961'	0	0.0	17.8	0.0	77.61	400
145	'05/25/1961'	1	0.0	17.2	0.0	83.36	400
145	'05/25/1961'	2	0.0	15.6	0.0	92.45	400
145	'05/25/1961'	3	0.0	15.0	0.0	93.03	400
145	'05/25/1961'	4	0.0	14.4	0.0	96.77	400
145	'05/25/1961'	5	12.0	14.4	0.0	100.0	400
145	'05/25/1961'	6	71.0	15.6	0.0	96.16	400
145	'05/25/1961'	7	99.0	16.7	0.0	93.11	400
145	'05/25/1961'	8	266.0	17.2	0.0	93.14	400
145	'05/25/1961'	9	270.0	20.0	0.0	80.99	400
145	'05/25/1961'	10	418.0	23.3	0.0	73.04	400
145	'05/25/1961'	11	438.0	23.9	0.0	65.59	400
145	'05/25/1961'	12	410.0	24.4	0.0	66.11	400
145	'05/25/1961'	13	444.0	24.4	0.0	70.92	400
145	'05/25/1961'	14	442.0	23.9	0.0	70.39	400
145	'05/25/1961'	15	348.0	23.3	0.0	73.04	400
145	'05/25/1961'	16	158.0	23.9	0.0	73.13	400
145	'05/25/1961'	17	86.0	23.3	0.0	78.34	400
145	'05/25/1961'	18	34.0	17.8	17.0	100.0	400
145	'05/25/1961'	19	11.0	18.3	1.3	100.0	400
145	'05/25/1961'	20	0.0	18.3	0.0	96.85	400
145	'05/25/1961'	21	0.0	18.9	0.0	96.25	400
145	'05/25/1961'	22	0.0	18.9	0.0	96.25	400
145	'05/25/1961'	23	0.0	18.9	0.0	96.25	400
146	'05/26/1961'	0	0.0	18.9	0.0	100.0	400
146	'05/26/1961'	1	0.0	19.4	0.0	100.0	400
146	'05/26/1961'	2	0.0	19.4	0.0	100.0	400
146	'05/26/1961'	3	0.0	18.9	0.0	100.0	400
146	'05/26/1961'	4	0.0	17.8	0.0	100.0	400
146	'05/26/1961'	5	20.0	17.2	0.0	100.0	400
146	'05/26/1961'	6	74.0	18.3	0.0	100.0	400
146	'05/26/1961'	7	167.0	19.4	0.0	96.87	400
146	'05/26/1961'	8	278.0	20.6	0.0	96.29	400
146	'05/26/1961'	9	387.0	21.1	0.0	89.83	400
146	'05/26/1961'	10	399.0	21.7	0.0	86.52	400
146	'05/26/1961'	11	488.0	22.2	0.0	81.25	400
146	'05/26/1961'	12	274.0	22.2	0.0	81.25	400
146	'05/26/1961'	13	259.0	21.7	0.0	83.82	400
146	'05/26/1961'	14	246.0	21.1	0.3	93.31	400
146	'05/26/1961'	15	197.0	20.0	3.8	96.27	400
146	'05/26/1961'	16	144.0	19.4	2.5	96.87	400
146	'05/26/1961'	17	90.0	20.0	0.3	96.27	400
146	'05/26/1961'	18	40.0	19.4	8.9	93.24	400
146	'05/26/1961'	19	7.0	18.9	1.5	96.25	400
146	'05/26/1961'	20	0.0	18.3	0.3	96.85	400
146	'05/26/1961'	21	0.0	18.3	0.5	100.0	400
146	'05/26/1961'	22	0.0	18.3	0.8	93.19	400
146	'05/26/1961'	23	0.0	15.0	0.0	89.42	400
147	'05/27/1961'	0	0.0	14.4	0.0	83.61	400
147	'05/27/1961'	1	0.0	13.3	0.0	80.18	400
147	'05/27/1961'	2	0.0	12.2	0.0	74.23	400
147	'05/27/1961'	3	0.0	11.1	0.0	71.04	400
147	'05/27/1961'	4	0.0	10.6	0.0	62.96	400
147	'05/27/1961'	5	22.0	8.9	0.0	73.19	400
147	'05/27/1961'	6	137.0	8.3	0.0	73.61	400
147	'05/27/1961'	7	347.0	9.4	0.0	73.79	400
147	'05/27/1961'	8	567.0	11.7	0.0	56.04	400
147	'05/27/1961'	9	757.0	12.2	0.0	54.2	400
147	'05/27/1961'	10	902.0	14.4	0.0	52.83	400
147	'05/27/1961'	11	988.0	15.6	0.0	46.83	400
147	'05/27/1961'	12	1020.0	16.7	0.0	53.01	400
147	'05/27/1961'	13	983.0	17.2	0.0	47.56	400
147	'05/27/1961'	14	885.0	18.3	0.0	39.34	400
147	'05/27/1961'	15	729.0	20.0	0.0	31.53	400
147	'05/27/1961'	16	530.0	20.0	0.0	32.67	400
147	'05/27/1961'	17	308.0	20.6	0.0	31.46	400
147	'05/27/1961'	18	106.0	20.6	0.0	31.46	400
147	'05/27/1961'	19	12.0	20.0	0.0	38.42	400
147	'05/27/1961'	20	0.0	15.0	0.0	80.39	400
147	'05/27/1961'	21	0.0	12.8	0.0	86.31	400
147	'05/27/1961'	22	0.0	11.7	0.0	89.19	400
147	'05/27/1961'	23	0.0	10.6	0.0	92.2	400
148	'05/28/1961'	0	0.0	10.0	0.0	96.01	400
148	'05/28/1961'	1	0.0	9.4	0.0	100.0	400
148	'05/28/1961'	2	0.0	9.4	0.0	96.65	400
148	'05/28/1961'	3	0.0	8.3	0.0	100.0	400
148	'05/28/1961'	4	0.0	8.3	0.0	100.0	400
148	'05/28/1961'	5	18.0	7.8	0.0	100.0	400
148	'05/28/1961'	6	112.0	7.8	0.0	95.95	400
148	'05/28/1961'	7	303.0	9.4	0.0	100.0	400
148	'05/28/1961'	8	520.0	12.8	0.0	82.88	400
148	'05/28/1961'	9	717.0	17.2	0.0	57.68	400
148	'05/28/1961'	10	869.0	19.4	0.0	44.6	400
148	'05/28/1961'	11	957.0	21.1	0.0	38.7	400
148	'05/28/1961'	12	986.0	21.7	0.0	38.59	400
148	'05/28/1961'	13	946.0	22.8	0.0	38.87	400
148	'05/28/1961'	14	843.0	23.9	0.0	33.67	400
148	'05/28/1961'	15	685.0	23.3	0.0	34.94	400
148	'05/28/1961'	16	485.0	23.9	0.0	36.31	400
148	'05/28/1961'	17	267.0	24.4	0.0	31.54	400
148	'05/28/1961'	18	87.0	23.9	0.0	33.67	400
148	'05/28/1961'	19	12.0	22.8	0.0	37.56	400
148	'05/28/1961'	20	0.0	17.8	0.0	69.34	400
148	'05/28/1961'	21	0.0	17.2	0.0	72.06	400
148	'05/28/1961'	22	0.0	16.1	0.0	77.37	400
148	'05/28/1961'	23	0.0	13.3	0.0	92.95	400
149	'05/29/1961'	0	0.0	13.3	0.0	89.9	400
149	'05/29/1961'	1	0.0	12.8	0.0	96.09	400
149	'05/29/1961'	2	0.0	11.7	0.0	100.0	400
149	'05/29/1961'	3	0.0	11.1	0.0	100.0	400
149	'05/29/1961'	4	0.0	11.1	0.0	100.0	400
149	'05/29/1961'	5	9.0	10.6	0.0	100.0	400
149	'05/29/1961'	6	90.0	10.6	0.0	100.0	400
149	'05/29/1961'	7	295.0	13.3	0.0	92.95	400
149	'05/29/1961'	8	529.0	16.1	0.0	86.6	400
149	'05/29/1961'	9	625.0	20.0	0.0	75.41	400
149	'05/29/1961'	10	637.0	22.8	0.0	60.86	400
149	'05/29/1961'	11	858.0	23.9	0.0	50.85	400
149	'05/29/1961'	12	754.0	25.0	0.0	47.54	400
149	'05/29/1961'	13	914.0	26.1	0.0	39.97	400
149	'05/29/1961'	14	861.0	27.2	0.0	41.6	400
149	'05/29/1961'	15	699.0	27.2	0.0	40.25	400
149	'05/29/1961'	16	506.0	27.8	0.0	36.08	400
149	'05/29/1961'	17	291.0	27.8	0.0	34.65	400
149	'05/29/1961'	18	98.0	27.2	0.0	35.93	400
149	'05/29/1961'	19	13.0	25.6	0.0	42.6	400
149	'05/29/1961'	20	0.0	21.7	0.0	65.17	400
149	'05/29/1961'	21	0.0	20.0	0.0	69.72	400
149	'05/29/1961'	22	0.0	18.9	0.0	72.34	400
149	'05/29/1961'	23	0.0	17.8	0.0	80.2	400
150	'05/30/1961'	0	0.0	17.8	0.0	74.59	400
150	'05/30/1961'	1	0.0	17.2	0.0	77.53	400
150	'05/30/1961'	2	0.0	16.1	0.0	83.24	400
150	'05/30/1961'	3	0.0	15.0	0.0	89.42	400
150	'05/30/1961'	4	0.0	13.9	0.0	92.98	400
150	'05/30/1961'	5	22.0	13.3	0.0	92.95	400
150	'05/30/1961'	6	142.0	13.3	0.0	100.0	400
150	'05/30/1961'	7	349.0	16.7	0.0	83.3	400
150	'05/30/1961'	8	565.0	19.4	0.0	72.42	400
150	'05/30/1961'	9	750.0	21.7	0.0	58.28	400
150	'05/30/1961'	10	895.0	23.9	0.0	56.87	400
150	'05/30/1961'	11	986.0	25.0	0.0	45.99	400
150	'05/30/1961'	12	1011.0	26.1	0.0	44.46	400
150	'05/30/1961'	13	937.0	27.2	0.0	41.6	400
150	'05/30/1961'	14	757.0	28.3	0.0	41.87	400
150	'05/30/1961'	15	687.0	28.3	0.0	38.95	400
150	'05/30/1961'	16	492.0	28.9	0.0	39.1	400
150	'05/30/1961'	17	297.0	29.4	0.0	32.79	400
150	'05/30/1961'	18	112.0	28.9	0.0	37.58	400
150	'05/30/1961'	19	14.0	27.2	0.0	43.28	400
150	'05/30/1961'	20	0.0	22.2	0.0	70.56	400
150	'05/30/1961'	21	0.0	20.0	0.0	75.41	400
150	'05/30/1961'	22	0.0	18.9	0.0	80.86	400
150	'05/30/1961'	23	0.0	17.8	0.0	83.42	400
151	'05/31/1961'	0	0.0	17.2	0.0	83.36	400
151	'05/31/1961'	1	0.0	17.2	0.0	83.36	400
151	'05/31/1961'	2	0.0	15.6	0.0	96.16	400
151	'05/31/1961'	3	0.0	15.6	0.0	96.16	400
151	'05/31/1961'	4	0.0	16.1	0.0	96.8	400
151	'05/31/1961'	5	16.0	15.6	0.0	96.16	400
151	'05/31/1961'	6	101.0	16.1	0.0	96.8	400
151	'05/31/1961'	7	193.0	18.3	0.0	93.19	400
151	'05/31/1961'	8	497.0	19.4	0.0	90.3	400
151	'05/31/1961'	9	695.0	21.7	0.0	80.67	400
151	'05/31/1961'	10	710.0	23.9	0.0	70.39	400
151	'05/31/1961'	11	889.0	25.0	0.0	57.11	400
151	'05/31/1961'	12	942.0	26.7	0.0	46.1	400
151	'05/31/1961'	13	874.0	27.2	0.0	46.52	400
151	'05/31/1961'	14	595.0	27.2	0.0	44.73	400
151	'05/31/1961'	15	706.0	28.3	0.0	45.29	400
151	'05/31/1961'	16	535.0	28.3	0.0	41.87	400
151	'05/31/1961'	17	324.0	27.8	0.0	44.88	400
151	'05/31/1961'	18	122.0	27.8	0.0	43.15	400
151	'05/31/1961'	19	18.0	26.7	0.0	49.86	400
151	'05/31/1961'	20	0.0	23.9	0.0	61.09	400
151	'05/31/1961'	21	0.0	22.2	0.0	60.74	400
151	'05/31/1961'	22	0.0	21.7	0.0	58.28	400
151	'05/31/1961'	23	0.0	20.0	0.0	67.47	400
152	'06/01/1961'	0	0.0	18.3	0.0	75.16	400
152	'06/01/1961'	1	0.0	17.8	0.0	77.61	400
152	'06/01/1961'	2	0.0	16.7	0.0	83.3	400
152	'06/01/1961'	3	0.0	15.6	0.0	89.46	400
152	'06/01/1961'	4	0.0	15.0	0.0	93.03	400
152	'06/01/1961'	5	16.0	14.4	0.0	93.01	400
152	'06/01/1961'	6	58.0	15.0	0.0	96.15	400
152	'06/01/1961'	7	271.0	16.1	0.0	96.8	400
152	'06/01/1961'	8	513.0	20.0	0.0	83.65	400
152	'06/01/1961'	9	682.0	23.9	0.0	73.13	400
152	'06/01/1961'	10	867.0	26.7	0.0	57.48	400
152	'06/01/1961'	11	952.0	28.3	0.0	52.21	400
152	'06/01/1961'	12	884.0	29.4	0.0	50.49	400
152	'06/01/1961'	13	704.0	30.0	0.0	43.97	400
152	'06/01/1961'	14	654.0	31.7	0.0	39.79	400
152	'06/01/1961'	15	697.0	32.2	0.0	37.17	400
152	'06/01/1961'	16	480.0	32.2	0.0	35.99	400
152	'06/01/1961'	17	273.0	31.7	0.0	37.05	400
152	'06/01/1961'	18	95.0	31.1	0.0	39.64	400
152	'06/01/1961'	19	13.0	29.4	0.0	45.56	400
152	'06/01/1961'	20	0.0	25.0	0.0	63.73	400
152	'06/01/1961'	21	0.0	23.3	0.0	68.06	400
152	'06/01/1961'	22	0.0	22.2	0.0	67.87	400
152	'06/01/1961'	23	0.0	22.2	0.0	70.56	400
153	'06/02/1961'	0	0.0	22.2	0.0	72.87	400
153	'06/02/1961'	1	0.0	21.7	0.0	75.18	400
153	'06/02/1961'	2	0.0	20.6	0.0	77.98	400
153	'06/02/1961'	3	0.0	20.0	0.0	77.9	400
153	'06/02/1961'	4	0.0	18.9	0.0	80.86	400
153	'06/02/1961'	5	23.0	18.3	0.0	84.02	400
153	'06/02/1961'	6	145.0	18.3	0.0	86.79	400
153	'06/02/1961'	7	351.0	20.6	0.0	75.01	400
153	'06/02/1961'	8	561.0	22.8	0.0	67.97	400
153	'06/02/1961'	9	744.0	25.6	0.0	57.24	400
153	'06/02/1961'	10	894.0	28.9	0.0	50.38	400
153	'06/02/1961'	11	922.0	30.0	0.0	40.94	400
153	'06/02/1961'	12	946.0	30.6	0.0	39.52	400
153	'06/02/1961'	13	918.0	31.1	0.0	36.9	400
153	'06/02/1961'	14	875.0	32.2	0.0	34.6	400
153	'06/02/1961'	15	726.0	32.2	0.0	33.27	400
153	'06/02/1961'	16	521.0	32.2	0.0	33.27	400
153	'06/02/1961'	17	317.0	32.2	0.0	33.27	400
153	'06/02/1961'	18	119.0	31.1	0.0	36.9	400
153	'06/02/1961'	19	17.0	30.0	0.0	40.94	400
153	'06/02/1961'	20	0.0	25.0	0.0	61.32	400
153	'06/02/1961'	21	0.0	23.3	0.0	68.06	400
153	'06/02/1961'	22	0.0	23.9	0.0	61.09	400
153	'06/02/1961'	23	0.0	22.8	0.0	65.38	400
154	'06/03/1961'	0	0.0	22.8	0.0	65.38	400
154	'06/03/1961'	1	0.0	22.2	0.0	67.87	400
154	'06/03/1961'	2	0.0	21.7	0.0	67.78	400
154	'06/03/1961'	3	0.0	20.0	0.0	77.9	400
154	'06/03/1961'	4	0.0	18.9	0.0	83.53	400
154	'06/03/1961'	5	24.0	17.8	0.0	89.61	400
154	'06/03/1961'	6	117.0	17.8	0.0	89.61	400
154	'06/03/1961'	7	248.0	20.0	0.0	83.65	400
154	'06/03/1961'	8	605.0	23.3	0.0	70.74	400
154	'06/03/1961'	9	730.0	27.8	0.0	48.21	400
154	'06/03/1961'	10	835.0	29.4	0.0	45.56	400
154	'06/03/1961'	11	927.0	31.1	0.0	38.38	400
154	'06/03/1961'	12	865.0	30.6	0.0	35.35	400
154	'06/03/1961'	13	851.0	30.6	0.0	38.0	400
154	'06/03/1961'	14	723.0	32.2	0.0	33.27	400
154	'06/03/1961'	15	679.0	31.7	0.0	34.26	400
154	'06/03/1961'	16	437.0	32.2	0.0	35.99	400
154	'06/03/1961'	17	326.0	31.7	0.0	37.05	400
154	'06/03/1961'	18	125.0	31.1	0.0	38.38	400
154	'06/03/1961'	19	18.0	30.0	0.0	43.97	400
154	'06/03/1961'	20	0.0	26.1	0.0	59.6	400
154	'06/03/1961'	21	0.0	22.8	0.0	75.34	400
154	'06/03/1961'	22	0.0	23.9	0.0	65.59	400
154	'06/03/1961'	23	0.0	23.3	0.0	65.9	400
155	'06/04/1961'	0	0.0	22.8	0.0	70.2	400
155	'06/04/1961'	1	0.0	22.2	0.0	72.87	400
155	'06/04/1961'	2	0.0	21.7	0.0	72.79	400
155	'06/04/1961'	3	0.0	20.0	0.0	83.65	400
155	'06/04/1961'	4	0.0	20.0	0.0	80.99	400
155	'06/04/1961'	5	21.0	19.4	0.0	84.13	400
155	'06/04/1961'	6	102.0	19.4	0.0	84.13	400
155	'06/04/1961'	7	340.0	21.1	0.0	81.12	400
155	'06/04/1961'	8	551.0	23.3	0.0	68.06	400
155	'06/04/1961'	9	701.0	25.6	0.0	61.44	400
155	'06/04/1961'	10	839.0	27.8	0.0	57.71	400
155	'06/04/1961'	11	768.0	29.4	0.0	50.49	400
155	'06/04/1961'	12	763.0	30.6	0.0	48.87	400
155	'06/04/1961'	13	684.0	31.1	0.0	45.68	400
155	'06/04/1961'	14	791.0	31.7	0.0	42.71	400
155	'06/04/1961'	15	429.0	32.2	0.0	41.48	400
155	'06/04/1961'	16	380.0	31.1	0.0	48.99	400
155	'06/04/1961'	17	305.0	31.7	0.0	45.82	400
155	'06/04/1961'	18	82.0	31.1	0.0	47.46	400
155	'06/04/1961'	19	12.0	29.4	0.0	52.46	400
155	'06/04/1961'	20	0.0	26.7	0.0	63.65	400
155	'06/04/1961'	21	0.0	24.4	0.0	76.05	400
155	'06/04/1961'	22	0.0	24.4	0.0	76.05	400
155	'06/04/1961'	23	0.0	23.3	0.0	81.37	400
156	'06/05/1961'	0	0.0	22.2	0.0	83.87	400
156	'06/05/1961'	1	0.0	21.1	0.0	89.83	400
156	'06/05/1961'	2	0.0	20.6	0.0	89.8	400
156	'06/05/1961'	3	0.0	20.0	0.0	89.76	400
156	'06/05/1961'	4	0.0	19.4	0.0	96.87	400
156	'06/05/1961'	5	13.0	18.9	0.0	100.0	400
156	'06/05/1961'	6	32.0	20.6	0.0	96.29	400
156	'06/05/1961'	7	127.0	21.1	0.0	96.91	400
156	'06/05/1961'	8	264.0	22.2	0.0	90.47	400
156	'06/05/1961'	9	567.0	25.0	0.0	78.56	400
156	'06/05/1961'	10	843.0	27.2	0.0	71.38	400
156	'06/05/1961'	11	933.0	28.3	0.0	66.83	400
156	'06/05/1961'	12	905.0	30.6	0.0	54.42	400
156	'06/05/1961'	13	803.0	31.7	0.0	47.3	400
156	'06/05/1961'	14	468.0	32.8	0.0	42.98	400
156	'06/05/1961'	15	668.0	28.9	0.0	54.04	400
156	'06/05/1961'	16	444.0	32.8	0.0	38.55	400
156	'06/05/1961'	17	291.0	32.8	0.0	38.55	400
156	'06/05/1961'	18	72.0	31.7	0.0	41.1	400
156	'06/05/1961'	19	18.0	30.6	0.0	56.16	400
156	'06/05/1961'	20	0.0	27.2	0.0	64.15	400
156	'06/05/1961'	21	0.0	26.1	0.0	68.56	400
156	'06/05/1961'	22	0.0	25.6	0.0	68.04	400
156	'06/05/1961'	23	0.0	23.3	0.0	81.37	400
157	'06/06/1961'	0	0.0	21.7	0.0	89.87	400
157	'06/06/1961'	1	0.0	21.7	0.0	86.52	400
157	'06/06/1961'	2	0.0	23.3	0.0	78.34	400
157	'06/06/1961'	3	0.0	22.8	0.0	78.27	400
157	'06/06/1961'	4	0.0	22.2	0.0	81.25	400
157	'06/06/1961'	5	18.0	21.7	0.0	80.67	400
157	'06/06/1961'	6	130.0	20.0	0.0	93.26	400
157	'06/06/1961'	7	274.0	22.2	0.0	87.12	400
157	'06/06/1961'	8	455.0	25.0	0.0	70.57	400
157	'06/06/1961'	9	714.0	27.2	0.0	59.83	400
157	'06/06/1961'	10	803.0	28.9	0.0	55.79	400
157	'06/06/1961'	11	912.0	31.1	0.0	47.46	400
157	'06/06/1961'	12	850.0	32.8	0.0	38.55	400
157	'06/06/1961'	13	895.0	34.4	0.0	35.15	400
157	'06/06/1961'	14	873.0	34.4	0.0	32.74	400
157	'06/06/1961'	15	632.0	35.0	0.0	29.44	400
157	'06/06/1961'	16	487.0	34.4	0.0	28.35	400
157	'06/06/1961'	17	327.0	34.4	0.0	28.35	400
157	'06/06/1961'	18	116.0	33.9	0.0	29.18	400
157	'06/06/1961'	19	15.0	30.0	0.0	37.85	400
157	'06/06/1961'	20	0.0	25.6	0.0	55.06	400
157	'06/06/1961'	21	0.0	26.1	0.0	55.53	400
157	'06/06/1961'	22	0.0	25.0	0.0	59.37	400
157	'06/06/1961'	23	0.0	22.2	0.0	67.87	400
158	'06/07/1961'	0	0.0	21.1	0.0	78.05	400
158	'06/07/1961'	1	0.0	21.1	0.0	81.12	400
158	'06/07/1961'	2	0.0	21.1	0.0	81.12	400
158	'06/07/1961'	3	0.0	21.1	0.0	81.12	400
158	'06/07/1961'	4	0.0	20.0	0.0	86.93	400
158	'06/07/1961'	5	23.0	18.9	0.0	89.69	400
158	'06/07/1961'	6	141.0	18.3	0.0	93.19	400
158	'06/07/1961'	7	344.0	20.6	0.0	89.8	400
158	'06/07/1961'	8	555.0	24.4	0.0	73.21	400
158	'06/07/1961'	9	744.0	28.3	0.0	62.37	400
158	'06/07/1961'	10	892.0	30.0	0.0	50.63	400
158	'06/07/1961'	11	853.0	32.2	0.0	41.48	400
158	'06/07/1961'	12	753.0	33.3	0.0	36.26	400
158	'06/07/1961'	13	847.0	33.3	0.0	33.76	400
158	'06/07/1961'	14	666.0	33.9	0.0	33.69	400
158	'06/07/1961'	15	727.0	33.3	0.0	32.47	400
158	'06/07/1961'	16	432.0	34.4	0.0	31.69	400
158	'06/07/1961'	17	263.0	34.4	0.0	29.3	400
158	'06/07/1961'	18	114.0	33.9	0.0	32.61	400
158	'06/07/1961'	19	13.0	31.1	0.0	41.21	400
158	'06/07/1961'	20	0.0	27.8	0.0	55.55	400
158	'06/07/1961'	21	0.0	25.6	0.0	70.67	400
158	'06/07/1961'	22	0.0	25.0	0.0	73.3	400
158	'06/07/1961'	23	0.0	26.1	0.0	66.0	400
159	'06/08/1961'	0	0.0	25.6	0.0	65.91	400
159	'06/08/1961'	1	0.0	25.6	0.0	68.04	400
159	'06/08/1961'	2	0.0	24.4	0.0	73.21	400
159	'06/08/1961'	3	0.0	22.2	0.0	83.87	400
159	'06/08/1961'	4	0.0	21.7	0.0	86.52	400
159	'06/08/1961'	5	17.0	20.6	0.0	92.7	400
159	'06/08/1961'	6	125.0	21.1	0.0	89.83	400
159	'06/08/1961'	7	302.0	22.8	0.0	83.93	400
159	'06/08/1961'	8	511.0	26.1	0.0	71.2	400
159	'06/08/1961'	9	681.0	27.8	0.0	64.27	400
159	'06/08/1961'	10	850.0	30.6	0.0	56.16	400
159	'06/08/1961'	11	750.0	32.2	0.0	45.94	400
159	'06/08/1961'	12	779.0	32.8	0.0	41.37	400
159	'06/08/1961'	13	855.0	33.3	0.0	37.45	400
159	'06/08/1961'	14	827.0	35.6	0.0	29.59	400
159	'06/08/1961'	15	539.0	34.4	0.0	34.03	400
159	'06/08/1961'	16	463.0	33.9	0.0	35.02	400
159	'06/08/1961'	17	279.0	33.9	0.0	36.17	400
159	'06/08/1961'	18	100.0	33.3	0.0	38.92	400
159	'06/08/1961'	19	14.0	31.7	0.0	44.1	400
159	'06/08/1961'	20	0.0	26.7	0.0	59.35	400
159	'06/08/1961'	21	0.0	27.2	0.0	57.58	400
159	'06/08/1961'	22	0.0	26.7	0.0	61.66	400
159	'06/08/1961'	23	0.0	26.1	0.0	63.94	400
160	'06/09/1961'	0	0.0	24.4	0.0	73.21	400
160	'06/09/1961'	1	0.0	23.9	0.0	73.13	400
160	'06/09/1961'	2	0.0	22.2	0.0	87.12	400
160	'06/09/1961'	3	0.0	21.7	0.0	89.87	400
160	'06/09/1961'	4	0.0	21.7	0.0	83.82	400
160	'06/09/1961'	5	16.0	21.7	0.0	80.67	400
160	'06/09/1961'	6	78.0	21.7	0.0	80.67	400
160	'06/09/1961'	7	192.0	23.9	0.0	78.42	400
160	'06/09/1961'	8	272.0	26.1	0.0	71.2	400
160	'06/09/1961'	9	623.0	27.8	0.0	66.32	400
160	'06/09/1961'	10	428.0	28.3	0.0	57.82	400
160	'06/09/1961'	11	438.0	30.0	0.0	54.29	400
160	'06/09/1961'	12	649.0	32.2	0.0	49.56	400
160	'06/09/1961'	13	828.0	33.3	0.0	46.49	400
160	'06/09/1961'	14	641.0	32.2	0.0	45.94	400
160	'06/09/1961'	15	451.0	31.7	0.0	45.82	400
160	'06/09/1961'	16	468.0	32.8	0.0	42.98	400
160	'06/09/1961'	17	290.0	33.3	0.0	43.1	400
160	'06/09/1961'	18	89.0	30.6	0.0	50.45	400
160	'06/09/1961'	19	15.0	28.3	0.0	57.82	400
160	'06/09/1961'	20	0.0	27.2	0.0	61.76	400
160	'06/09/1961'	21	0.0	25.6	0.0	68.04	400
160	'06/09/1961'	22	0.0	25.0	0.0	70.57	400
160	'06/09/1961'	23	0.0	24.4	0.0	76.05	400
161	'06/10/1961'	0	0.0	22.8	0.0	83.93	400
161	'06/10/1961'	1	0.0	22.8	0.0	89.94	400
161	'06/10/1961'	2	0.0	21.7	0.0	96.32	400
161	'06/10/1961'	3	0.0	22.2	0.0	93.36	400
161	'06/10/1961'	4	0.0	22.2	0.0	96.93	400
161	'06/10/1961'	5	16.0	22.2	0.0	100.0	400
161	'06/10/1961'	6	69.0	22.2	0.0	96.93	400
161	'06/10/1961'	7	121.0	23.9	0.0	90.02	400
161	'06/10/1961'	8	320.0	25.0	0.0	84.15	400
161	'06/10/1961'	9	508.0	26.1	0.0	78.7	400
161	'06/10/1961'	10	406.0	28.3	0.0	62.37	400
161	'06/10/1961'	11	444.0	29.4	0.0	62.59	400
161	'06/10/1961'	12	471.0	30.0	0.0	58.18	400
161	'06/10/1961'	13	553.0	30.6	0.0	56.16	400
161	'06/10/1961'	14	515.0	32.2	0.0	45.94	400
161	'06/10/1961'	15	294.0	32.8	0.0	44.37	400
161	'06/10/1961'	16	307.0	31.7	0.0	54.67	400
161	'06/10/1961'	17	187.0	31.1	0.0	58.41	400
161	'06/10/1961'	18	83.0	30.0	0.0	62.32	400
161	'06/10/1961'	19	3.0	28.9	0.0	66.52	400
161	'06/10/1961'	20	0.0	27.8	0.0	73.73	400
161	'06/10/1961'	21	0.0	25.0	23.4	93.48	400
161	'06/10/1961'	22	0.0	22.8	9.9	93.39	400
161	'06/10/1961'	23	0.0	22.2	0.3	96.93	400
162	'06/11/1961'	0	0.0	22.2	0.0	96.93	400
162	'06/11/1961'	1	0.0	22.2	0.0	100.0	400
162	'06/11/1961'	2	0.0	21.7	0.0	96.32	400
162	'06/11/1961'	3	0.0	21.7	0.0	96.32	400
162	'06/11/1961'	4	0.0	21.7	0.0	96.32	400
162	'06/11/1961'	5	20.0	21.1	0.0	100.0	400
162	'06/11/1961'	6	124.0	21.1	0.0	100.0	400
162	'06/11/1961'	7	230.0	22.2	0.0	93.36	400
162	'06/11/1961'	8	354.0	23.3	0.0	90.54	400
162	'06/11/1961'	9	381.0	25.0	0.0	81.56	400
162	'06/11/1961'	10	863.0	26.7	0.0	73.56	400
162	'06/11/1961'	11	848.0	28.3	0.0	66.83	400
162	'06/11/1961'	12	860.0	30.0	0.0	60.41	400
162	'06/11/1961'	13	862.0	31.1	0.0	56.62	400
162	'06/11/1961'	14	627.0	31.7	0.0	51.02	400
162	'06/11/1961'	15	551.0	32.8	0.0	49.39	400
162	'06/11/1961'	16	384.0	32.2	0.0	53.09	400
162	'06/11/1961'	17	83.0	32.2	0.0	53.09	400
162	'06/11/1961'	18	66.0	22.2	5.6	93.36	400
162	'06/11/1961'	19	8.0	22.8	1.8	83.93	400
162	'06/11/1961'	20	0.0	22.8	0.0	87.16	400
162	'06/11/1961'	21	0.0	23.3	0.0	87.2	400
162	'06/11/1961'	22	0.0	22.8	0.0	89.94	400
162	'06/11/1961'	23	0.0	22.2	0.0	90.47	400
163	'06/12/1961'	0	0.0	22.2	0.0	93.36	400
163	'06/12/1961'	1	0.0	22.2	0.0	93.36	400
163	'06/12/1961'	2	0.0	22.2	0.0	90.47	400
163	'06/12/1961'	3	0.0	21.7	0.0	93.34	400
163	'06/12/1961'	4	0.0	21.1	0.0	96.91	400
163	'06/12/1961'	5	21.0	20.6	0.0	100.0	400
163	'06/12/1961'	6	96.0	21.1	0.0	96.91	400
163	'06/12/1961'	7	234.0	22.8	0.0	93.39	400
163	'06/12/1961'	8	539.0	25.0	0.0	81.56	400
163	'06/12/1961'	9	588.0	26.1	0.0	73.47	400
163	'06/12/1961'	10	500.0	28.3	0.0	71.56	400
163	'06/12/1961'	11	656.0	29.4	0.0	67.02	400
163	'06/12/1961'	12	521.0	30.6	0.0	62.44	400
163	'06/12/1961'	13	609.0	31.1	0.0	60.63	400
163	'06/12/1961'	14	585.0	31.7	0.0	58.54	400
163	'06/12/1961'	15	676.0	33.3	0.0	47.98	400
163	'06/12/1961'	16	420.0	33.3	0.0	46.49	400
