        time        Date       Min_N       Org_N    Manure_N    Litter_N     Ammon_N       All_N       water      Denitr       CFlux
  22372.0000,  04/01/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1317.6401,      0.0000,      0.0000
  22373.0000,  04/02/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1300.3186,      0.0000,      0.0000
  22374.0000,  04/03/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1282.0964,      0.0000,      0.0000
  22375.0000,  04/04/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1271.5671,      0.0000,      0.0000
  22376.0000,  04/05/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1259.2252,      0.0000,      0.0000
  22377.0000,  04/06/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1249.2104,      0.0000,      0.0000
  22378.0000,  04/07/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1242.7979,      0.0000,      0.0000
  22379.0000,  04/08/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1235.2460,      0.0000,      0.0000
  22380.0000,  04/09/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1229.2150,      0.0000,      0.0000
  22381.0000,  04/10/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1224.8354,      0.0000,      0.0000
  22382.0000,  04/11/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1219.3707,      0.0000,      0.0000
  22383.0000,  04/12/1961,     62.2212,      0.0000,      0.0000,      0.0000,      0.0000,     62.2212,   1214.8944,      0.0000,      0.0000
  22384.0000,  04/13/1961,     62.2211,      0.0000,      0.0000,      0.0000,      0.0000,     62.2211,   1210.5874,      0.0000,      0.0000
  22385.0000,  04/14/1961,     62.2212,      0.0000,      0.0000,      0.0000,      0.0000,     62.2212,   1206.7222,      0.0000,      0.0000
  22386.0000,  04/15/1961,    328.8812,      0.0000,      0.0000,      0.0000,      0.0000,    328.8812,   1203.3298,      0.0000,      0.0000
  22387.0000,  04/16/1961,    328.7263,      0.0000,      0.0000,      0.0000,      0.0000,    328.7263,   1200.5818,      0.0000,      0.0000
  22388.0000,  04/17/1961,    327.3896,      0.0000,      0.0000,      0.0000,      0.0000,    327.3896,   1196.4869,      0.0000,      0.0000
  22389.0000,  04/18/1961,    324.9952,      0.0000,      0.0000,      0.0000,      0.0000,    324.9952,   1192.9916,      0.0000,      0.0000
  22390.0000,  04/19/1961,    322.9677,      0.0000,      0.0000,      0.0000,      0.0000,    322.9677,   1189.6467,      0.0000,      0.0000
  22391.0000,  04/20/1961,    321.3592,      0.0000,      0.0000,      0.0000,      0.0000,    321.3592,   1186.5024,      0.0000,      0.0000
  22392.0000,  04/21/1961,    320.0372,      0.0000,      0.0000,      0.0000,      0.0000,    320.0372,   1183.4453,      0.0000,      0.0000
  22393.0000,  04/22/1961,    319.0072,      0.0000,      0.0000,      0.0000,      0.0000,    319.0072,   1180.6162,      0.0000,      0.0000
  22394.0000,  04/23/1961,    317.8176,      0.0000,      0.0000,      0.0000,      0.0000,    317.8176,   1177.6721,      0.0000,      0.0000
  22395.0000,  04/24/1961,    316.8473,      0.0000,      0.0000,      0.0000,      0.0000,    316.8473,   1174.8361,      0.0000,      0.0000
